"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Births	Average Birth Weight	Average LMP Gestational Age	Average OE Gestational Age
	"Arkansas"	"05"	"Unidentified Counties, AR"	"05999"	"2019"	"2019"	1078	1939.726	34.199	33.872
	"Arkansas"	"05"	"Unidentified Counties, AR"	"05999"	"2020"	"2020"	1057	1991.393	34.329	34.179
	"Arkansas"	"05"	"Unidentified Counties, AR"	"05999"	"2021"	"2021"	1088	1976.312	34.199	33.886
	"California"	"06"	"Alameda County, CA"	"06001"	"2007"	"2007"	1246	1969.794	34.457	34.382
	"California"	"06"	"Alameda County, CA"	"06001"	"2008"	"2008"	1254	1970.267	34.318	34.203
	"California"	"06"	"Alameda County, CA"	"06001"	"2009"	"2009"	1180	1997.314	34.524	34.370
	"California"	"06"	"Alameda County, CA"	"06001"	"2010"	"2010"	1136	1980.992	34.288	34.260
	"California"	"06"	"Alameda County, CA"	"06001"	"2011"	"2011"	1197	2001.039	34.508	34.427
	"California"	"06"	"Alameda County, CA"	"06001"	"2012"	"2012"	1201	1995.767	34.378	34.292
	"California"	"06"	"Alameda County, CA"	"06001"	"2013"	"2013"	1125	2018.099	34.845	34.657
	"California"	"06"	"Alameda County, CA"	"06001"	"2014"	"2014"	1012	1998.569	34.538	34.422
	"California"	"06"	"Alameda County, CA"	"06001"	"2015"	"2015"	1057	2035.601	34.710	34.544
	"California"	"06"	"Alameda County, CA"	"06001"	"2016"	"2016"	1057	2048.166	34.867	34.648
	"California"	"06"	"Alameda County, CA"	"06001"	"2017"	"2017"	1028	2014.597	34.654	34.458
	"California"	"06"	"Alameda County, CA"	"06001"	"2018"	"2018"	982	2046.200	34.737	34.544
	"California"	"06"	"Alameda County, CA"	"06001"	"2019"	"2019"	987	2013.969	34.741	34.456
	"California"	"06"	"Alameda County, CA"	"06001"	"2020"	"2020"	872	2026.232	34.856	34.578
	"California"	"06"	"Alameda County, CA"	"06001"	"2021"	"2021"	928	2036.441	34.871	34.597
	"California"	"06"	"Butte County, CA"	"06007"	"2007"	"2007"	98	1924.112	34.041	33.835
	"California"	"06"	"Butte County, CA"	"06007"	"2008"	"2008"	66	1940.424	34.333	33.985
	"California"	"06"	"Butte County, CA"	"06007"	"2009"	"2009"	85	1923.729	34.376	34.106
	"California"	"06"	"Butte County, CA"	"06007"	"2010"	"2010"	90	1963.467	34.416	33.809
	"California"	"06"	"Butte County, CA"	"06007"	"2011"	"2011"	77	2103.766	35.208	34.779
	"California"	"06"	"Butte County, CA"	"06007"	"2012"	"2012"	83	2024.880	34.446	34.133
	"California"	"06"	"Butte County, CA"	"06007"	"2013"	"2013"	80	1932.463	34.763	33.987
	"California"	"06"	"Butte County, CA"	"06007"	"2014"	"2014"	99	2087.374	35.727	35.192
	"California"	"06"	"Butte County, CA"	"06007"	"2015"	"2015"	87	2038.230	34.770	34.287
	"California"	"06"	"Butte County, CA"	"06007"	"2016"	"2016"	91	2054.824	34.681	34.429
	"California"	"06"	"Butte County, CA"	"06007"	"2017"	"2017"	87	1966.540	33.839	33.747
	"California"	"06"	"Butte County, CA"	"06007"	"2018"	"2018"	85	2087.518	34.812	34.576
	"California"	"06"	"Butte County, CA"	"06007"	"2019"	"2019"	87	2044.046	34.453	34.372
	"California"	"06"	"Butte County, CA"	"06007"	"2020"	"2020"	67	2046.284	34.716	34.418
	"California"	"06"	"Butte County, CA"	"06007"	"2021"	"2021"	96	1949.823	34.458	33.875
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2007"	"2007"	718	2024.089	34.639	34.365
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2008"	"2008"	680	2029.200	34.563	34.487
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2009"	"2009"	663	1993.982	34.494	34.271
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2010"	"2010"	669	2002.323	34.417	34.283
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2011"	"2011"	642	1953.422	34.111	34.056
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2012"	"2012"	583	1957.228	33.955	33.890
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2013"	"2013"	584	1974.748	34.286	34.212
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2014"	"2014"	594	2003.310	34.278	34.118
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2015"	"2015"	607	2016.568	34.502	34.341
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2016"	"2016"	587	2033.773	34.741	34.499
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2017"	"2017"	611	1988.781	34.219	34.092
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2018"	"2018"	530	1979.451	34.260	33.955
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2019"	"2019"	580	1974.448	34.350	33.981
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2020"	"2020"	545	1984.402	34.371	34.026
	"California"	"06"	"Contra Costa County, CA"	"06013"	"2021"	"2021"	565	1998.149	34.204	33.926
	"California"	"06"	"El Dorado County, CA"	"06017"	"2007"	"2007"	84	2054.321	35.361	34.928
	"California"	"06"	"El Dorado County, CA"	"06017"	"2008"	"2008"	93	2006.839	34.591	34.441
	"California"	"06"	"El Dorado County, CA"	"06017"	"2009"	"2009"	76	1967.539	33.973	33.851
	"California"	"06"	"El Dorado County, CA"	"06017"	"2010"	"2010"	88	1981.477	34.693	34.511
	"California"	"06"	"El Dorado County, CA"	"06017"	"2011"	"2011"	76	2007.645	34.408	34.526
	"California"	"06"	"El Dorado County, CA"	"06017"	"2012"	"2012"	52	2013.615	34.942	34.615
	"California"	"06"	"El Dorado County, CA"	"06017"	"2013"	"2013"	59	2011.186	34.525	34.119
	"California"	"06"	"El Dorado County, CA"	"06017"	"2014"	"2014"	55	2064.164	34.236	34.436
	"California"	"06"	"El Dorado County, CA"	"06017"	"2015"	"2015"	87	2095.494	35.138	34.943
	"California"	"06"	"El Dorado County, CA"	"06017"	"2016"	"2016"	71	2059.465	34.761	34.563
	"California"	"06"	"El Dorado County, CA"	"06017"	"2017"	"2017"	86	2093.209	35.286	34.988
	"California"	"06"	"El Dorado County, CA"	"06017"	"2018"	"2018"	82	1992.402	34.122	33.622
	"California"	"06"	"El Dorado County, CA"	"06017"	"2019"	"2019"	65	2067.877	34.585	34.523
	"California"	"06"	"El Dorado County, CA"	"06017"	"2020"	"2020"	69	2012.884	34.536	34.464
	"California"	"06"	"El Dorado County, CA"	"06017"	"2021"	"2021"	78	2128.115	35.545	35.039
	"California"	"06"	"Fresno County, CA"	"06019"	"2007"	"2007"	1102	1983.752	34.512	34.138
	"California"	"06"	"Fresno County, CA"	"06019"	"2008"	"2008"	1155	1939.299	34.010	33.683
	"California"	"06"	"Fresno County, CA"	"06019"	"2009"	"2009"	956	1989.472	34.369	34.113
	"California"	"06"	"Fresno County, CA"	"06019"	"2010"	"2010"	1068	1959.166	33.931	33.788
	"California"	"06"	"Fresno County, CA"	"06019"	"2011"	"2011"	968	1918.808	33.739	33.525
	"California"	"06"	"Fresno County, CA"	"06019"	"2012"	"2012"	993	1969.653	34.103	33.880
	"California"	"06"	"Fresno County, CA"	"06019"	"2013"	"2013"	1007	1952.862	33.922	33.791
	"California"	"06"	"Fresno County, CA"	"06019"	"2014"	"2014"	1004	1971.613	34.143	34.036
	"California"	"06"	"Fresno County, CA"	"06019"	"2015"	"2015"	978	1930.004	33.616	33.512
	"California"	"06"	"Fresno County, CA"	"06019"	"2016"	"2016"	877	1993.802	34.146	34.017
	"California"	"06"	"Fresno County, CA"	"06019"	"2017"	"2017"	801	1973.784	34.066	33.880
	"California"	"06"	"Fresno County, CA"	"06019"	"2018"	"2018"	827	1946.526	33.875	33.739
	"California"	"06"	"Fresno County, CA"	"06019"	"2019"	"2019"	780	2028.372	34.458	34.246
	"California"	"06"	"Fresno County, CA"	"06019"	"2020"	"2020"	685	2004.289	34.301	34.051
	"California"	"06"	"Fresno County, CA"	"06019"	"2021"	"2021"	735	1976.797	33.886	33.762
	"California"	"06"	"Humboldt County, CA"	"06023"	"2007"	"2007"	60	2015.800	35.067	34.466
	"California"	"06"	"Humboldt County, CA"	"06023"	"2008"	"2008"	57	2067.211	34.732	34.679
	"California"	"06"	"Humboldt County, CA"	"06023"	"2009"	"2009"	37	1884.730	33.757	33.556
	"California"	"06"	"Humboldt County, CA"	"06023"	"2010"	"2010"	58	2050.224	35.088	35.298
	"California"	"06"	"Humboldt County, CA"	"06023"	"2011"	"2011"	37	2140.270	35.459	35.270
	"California"	"06"	"Humboldt County, CA"	"06023"	"2012"	"2012"	48	1969.729	34.479	34.312
	"California"	"06"	"Humboldt County, CA"	"06023"	"2013"	"2013"	52	1956.615	34.712	34.255
	"California"	"06"	"Humboldt County, CA"	"06023"	"2014"	"2014"	59	1907.864	34.051	33.746
	"California"	"06"	"Humboldt County, CA"	"06023"	"2015"	"2015"	48	1821.479	32.957	33.021
	"California"	"06"	"Humboldt County, CA"	"06023"	"2016"	"2016"	60	1948.517	34.017	33.933
	"California"	"06"	"Humboldt County, CA"	"06023"	"2017"	"2017"	42	1935.690	34.214	34.262
	"California"	"06"	"Humboldt County, CA"	"06023"	"2018"	"2018"	59	1891.475	33.932	33.814
	"California"	"06"	"Humboldt County, CA"	"06023"	"2019"	"2019"	42	2110.500	35.071	35.071
	"California"	"06"	"Humboldt County, CA"	"06023"	"2020"	"2020"	37	1909.135	33.703	33.081
	"California"	"06"	"Humboldt County, CA"	"06023"	"2021"	"2021"	40	2011.425	34.525	33.825
	"California"	"06"	"Imperial County, CA"	"06025"	"2007"	"2007"	165	1994.261	34.421	34.176
	"California"	"06"	"Imperial County, CA"	"06025"	"2008"	"2008"	204	2072.176	35.299	35.103
	"California"	"06"	"Imperial County, CA"	"06025"	"2009"	"2009"	167	2044.934	34.812	34.582
	"California"	"06"	"Imperial County, CA"	"06025"	"2010"	"2010"	160	2028.075	34.606	34.525
	"California"	"06"	"Imperial County, CA"	"06025"	"2011"	"2011"	138	2033.268	34.730	34.434
	"California"	"06"	"Imperial County, CA"	"06025"	"2012"	"2012"	166	2081.825	35.583	34.885
	"California"	"06"	"Imperial County, CA"	"06025"	"2013"	"2013"	145	2057.297	35.759	34.836
	"California"	"06"	"Imperial County, CA"	"06025"	"2014"	"2014"	184	2021.397	36.085	34.489
	"California"	"06"	"Imperial County, CA"	"06025"	"2015"	"2015"	149	2044.181	35.480	34.608
	"California"	"06"	"Imperial County, CA"	"06025"	"2016"	"2016"	156	2022.058	35.712	34.523
	"California"	"06"	"Imperial County, CA"	"06025"	"2017"	"2017"	140	1997.921	35.138	34.080
	"California"	"06"	"Imperial County, CA"	"06025"	"2018"	"2018"	133	2053.782	36.346	34.842
	"California"	"06"	"Imperial County, CA"	"06025"	"2019"	"2019"	138	2075.659	36.474	35.051
	"California"	"06"	"Imperial County, CA"	"06025"	"2020"	"2020"	122	2061.574	35.810	34.529
	"California"	"06"	"Imperial County, CA"	"06025"	"2021"	"2021"	140	2034.214	35.600	34.636
	"California"	"06"	"Kern County, CA"	"06029"	"2007"	"2007"	783	1965.909	34.257	34.128
	"California"	"06"	"Kern County, CA"	"06029"	"2008"	"2008"	773	1965.600	34.156	33.962
	"California"	"06"	"Kern County, CA"	"06029"	"2009"	"2009"	782	1993.632	34.416	34.429
	"California"	"06"	"Kern County, CA"	"06029"	"2010"	"2010"	824	2015.006	34.689	34.556
	"California"	"06"	"Kern County, CA"	"06029"	"2011"	"2011"	857	1986.625	34.628	34.353
	"California"	"06"	"Kern County, CA"	"06029"	"2012"	"2012"	817	1987.794	34.515	34.257
	"California"	"06"	"Kern County, CA"	"06029"	"2013"	"2013"	876	1936.120	34.124	33.791
	"California"	"06"	"Kern County, CA"	"06029"	"2014"	"2014"	814	1980.361	34.368	34.169
	"California"	"06"	"Kern County, CA"	"06029"	"2015"	"2015"	830	1958.159	34.250	33.959
	"California"	"06"	"Kern County, CA"	"06029"	"2016"	"2016"	827	2011.102	34.684	34.318
	"California"	"06"	"Kern County, CA"	"06029"	"2017"	"2017"	815	1978.752	34.476	34.148
	"California"	"06"	"Kern County, CA"	"06029"	"2018"	"2018"	744	1962.890	34.374	34.063
	"California"	"06"	"Kern County, CA"	"06029"	"2019"	"2019"	782	1978.055	34.645	34.173
	"California"	"06"	"Kern County, CA"	"06029"	"2020"	"2020"	677	1974.458	34.572	34.129
	"California"	"06"	"Kern County, CA"	"06029"	"2021"	"2021"	766	1977.843	34.442	34.182
	"California"	"06"	"Kings County, CA"	"06031"	"2007"	"2007"	149	2008.242	34.767	34.201
	"California"	"06"	"Kings County, CA"	"06031"	"2008"	"2008"	152	1973.855	34.081	33.834
	"California"	"06"	"Kings County, CA"	"06031"	"2009"	"2009"	134	2009.284	34.515	34.338
	"California"	"06"	"Kings County, CA"	"06031"	"2010"	"2010"	141	1890.191	33.823	33.298
	"California"	"06"	"Kings County, CA"	"06031"	"2011"	"2011"	141	1972.929	34.128	33.908
	"California"	"06"	"Kings County, CA"	"06031"	"2012"	"2012"	115	1911.330	33.921	33.579
	"California"	"06"	"Kings County, CA"	"06031"	"2013"	"2013"	120	1920.883	34.008	33.592
	"California"	"06"	"Kings County, CA"	"06031"	"2014"	"2014"	119	1932.387	33.840	33.563
	"California"	"06"	"Kings County, CA"	"06031"	"2015"	"2015"	124	1917.121	33.782	33.500
	"California"	"06"	"Kings County, CA"	"06031"	"2016"	"2016"	132	1974.515	33.695	33.611
	"California"	"06"	"Kings County, CA"	"06031"	"2017"	"2017"	141	2032.014	34.482	34.156
	"California"	"06"	"Kings County, CA"	"06031"	"2018"	"2018"	131	1924.626	33.672	33.618
	"California"	"06"	"Kings County, CA"	"06031"	"2019"	"2019"	106	2108.811	35.462	34.953
	"California"	"06"	"Kings County, CA"	"06031"	"2020"	"2020"	109	2028.477	35.312	34.468
	"California"	"06"	"Kings County, CA"	"06031"	"2021"	"2021"	115	2104.522	35.496	35.200
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2007"	"2007"	9406	1984.732	34.430	34.295
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2008"	"2008"	9189	2002.742	34.530	34.323
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2009"	"2009"	8537	1989.017	34.489	34.364
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2010"	"2010"	8337	1991.930	34.526	34.383
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2011"	"2011"	7675	2002.934	34.540	34.374
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2012"	"2012"	7377	2007.501	34.496	34.356
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2013"	"2013"	7273	2008.455	34.478	34.338
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2014"	"2014"	7115	1999.362	34.439	34.275
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2015"	"2015"	7142	2018.496	34.565	34.407
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2016"	"2016"	6896	2017.487	34.532	34.378
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2017"	"2017"	6462	2010.633	34.561	34.377
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2018"	"2018"	6198	2020.447	34.533	34.356
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2019"	"2019"	5874	2009.969	34.496	34.303
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2020"	"2020"	5185	2014.470	34.572	34.298
	"California"	"06"	"Los Angeles County, CA"	"06037"	"2021"	"2021"	5244	2027.595	34.582	34.333
	"California"	"06"	"Madera County, CA"	"06039"	"2007"	"2007"	150	1957.527	34.213	34.195
	"California"	"06"	"Madera County, CA"	"06039"	"2008"	"2008"	138	1996.681	34.254	34.385
	"California"	"06"	"Madera County, CA"	"06039"	"2009"	"2009"	130	2040.262	34.946	34.609
	"California"	"06"	"Madera County, CA"	"06039"	"2010"	"2010"	137	1921.394	33.920	33.584
	"California"	"06"	"Madera County, CA"	"06039"	"2011"	"2011"	133	1975.496	33.812	33.797
	"California"	"06"	"Madera County, CA"	"06039"	"2012"	"2012"	116	1984.724	34.139	34.278
	"California"	"06"	"Madera County, CA"	"06039"	"2013"	"2013"	110	2021.827	34.245	34.518
	"California"	"06"	"Madera County, CA"	"06039"	"2014"	"2014"	117	2030.034	34.664	34.509
	"California"	"06"	"Madera County, CA"	"06039"	"2015"	"2015"	105	1977.438	34.381	34.267
	"California"	"06"	"Madera County, CA"	"06039"	"2016"	"2016"	125	1970.272	34.336	34.016
	"California"	"06"	"Madera County, CA"	"06039"	"2017"	"2017"	103	2027.146	34.670	34.592
	"California"	"06"	"Madera County, CA"	"06039"	"2018"	"2018"	105	2020.010	34.352	34.257
	"California"	"06"	"Madera County, CA"	"06039"	"2019"	"2019"	78	1923.397	33.551	33.577
	"California"	"06"	"Madera County, CA"	"06039"	"2020"	"2020"	82	2107.159	34.890	34.793
	"California"	"06"	"Madera County, CA"	"06039"	"2021"	"2021"	82	1967.927	33.926	33.827
	"California"	"06"	"Marin County, CA"	"06041"	"2007"	"2007"	151	2049.490	35.033	34.914
	"California"	"06"	"Marin County, CA"	"06041"	"2008"	"2008"	158	2054.057	34.513	34.734
	"California"	"06"	"Marin County, CA"	"06041"	"2009"	"2009"	122	2069.820	34.631	34.631
	"California"	"06"	"Marin County, CA"	"06041"	"2010"	"2010"	117	2131.393	35.590	35.504
	"California"	"06"	"Marin County, CA"	"06041"	"2011"	"2011"	94	2078.213	34.819	34.777
	"California"	"06"	"Marin County, CA"	"06041"	"2012"	"2012"	101	1935.218	34.089	34.020
	"California"	"06"	"Marin County, CA"	"06041"	"2013"	"2013"	122	2067.475	34.525	34.533
	"California"	"06"	"Marin County, CA"	"06041"	"2014"	"2014"	116	1973.612	34.233	33.983
	"California"	"06"	"Marin County, CA"	"06041"	"2015"	"2015"	100	2056.480	34.800	34.620
	"California"	"06"	"Marin County, CA"	"06041"	"2016"	"2016"	105	1975.552	34.390	34.229
	"California"	"06"	"Marin County, CA"	"06041"	"2017"	"2017"	96	2106.396	35.312	35.073
	"California"	"06"	"Marin County, CA"	"06041"	"2018"	"2018"	76	2035.408	35.053	34.737
	"California"	"06"	"Marin County, CA"	"06041"	"2019"	"2019"	101	2064.050	34.673	34.376
	"California"	"06"	"Marin County, CA"	"06041"	"2020"	"2020"	63	2120.587	35.032	34.968
	"California"	"06"	"Marin County, CA"	"06041"	"2021"	"2021"	92	2045.870	34.685	34.380
	"California"	"06"	"Merced County, CA"	"06047"	"2007"	"2007"	220	1944.518	34.196	33.690
	"California"	"06"	"Merced County, CA"	"06047"	"2008"	"2008"	223	1939.099	33.951	33.599
	"California"	"06"	"Merced County, CA"	"06047"	"2009"	"2009"	237	1955.595	34.000	33.886
	"California"	"06"	"Merced County, CA"	"06047"	"2010"	"2010"	227	1896.335	33.731	33.549
	"California"	"06"	"Merced County, CA"	"06047"	"2011"	"2011"	222	1982.018	34.500	34.248
	"California"	"06"	"Merced County, CA"	"06047"	"2012"	"2012"	227	1980.097	34.476	34.330
	"California"	"06"	"Merced County, CA"	"06047"	"2013"	"2013"	199	2028.256	34.935	34.447
	"California"	"06"	"Merced County, CA"	"06047"	"2014"	"2014"	171	1995.649	34.712	34.229
	"California"	"06"	"Merced County, CA"	"06047"	"2015"	"2015"	179	2058.508	35.185	34.545
	"California"	"06"	"Merced County, CA"	"06047"	"2016"	"2016"	173	2050.173	34.942	34.341
	"California"	"06"	"Merced County, CA"	"06047"	"2017"	"2017"	208	1946.774	34.295	33.725
	"California"	"06"	"Merced County, CA"	"06047"	"2018"	"2018"	159	1945.063	34.025	33.748
	"California"	"06"	"Merced County, CA"	"06047"	"2019"	"2019"	181	1997.503	34.796	34.287
	"California"	"06"	"Merced County, CA"	"06047"	"2020"	"2020"	140	2046.343	34.493	34.214
	"California"	"06"	"Merced County, CA"	"06047"	"2021"	"2021"	181	2007.099	34.210	34.166
	"California"	"06"	"Monterey County, CA"	"06053"	"2007"	"2007"	365	2048.932	34.852	34.478
	"California"	"06"	"Monterey County, CA"	"06053"	"2008"	"2008"	379	2015.828	34.390	34.190
	"California"	"06"	"Monterey County, CA"	"06053"	"2009"	"2009"	364	1966.445	34.184	33.857
	"California"	"06"	"Monterey County, CA"	"06053"	"2010"	"2010"	321	1958.262	34.193	33.857
	"California"	"06"	"Monterey County, CA"	"06053"	"2011"	"2011"	333	1968.375	34.387	33.940
	"California"	"06"	"Monterey County, CA"	"06053"	"2012"	"2012"	326	1951.245	34.107	33.923
	"California"	"06"	"Monterey County, CA"	"06053"	"2013"	"2013"	282	2041.060	34.996	34.624
	"California"	"06"	"Monterey County, CA"	"06053"	"2014"	"2014"	286	1969.119	34.185	34.052
	"California"	"06"	"Monterey County, CA"	"06053"	"2015"	"2015"	307	1947.824	33.713	33.599
	"California"	"06"	"Monterey County, CA"	"06053"	"2016"	"2016"	229	1966.279	33.948	33.882
	"California"	"06"	"Monterey County, CA"	"06053"	"2017"	"2017"	219	1953.155	34.014	33.648
	"California"	"06"	"Monterey County, CA"	"06053"	"2018"	"2018"	264	2014.265	34.443	34.254
	"California"	"06"	"Monterey County, CA"	"06053"	"2019"	"2019"	225	1978.360	33.822	33.809
	"California"	"06"	"Monterey County, CA"	"06053"	"2020"	"2020"	202	1963.594	33.980	33.847
	"California"	"06"	"Monterey County, CA"	"06053"	"2021"	"2021"	211	1891.071	33.318	33.313
	"California"	"06"	"Napa County, CA"	"06055"	"2007"	"2007"	64	1998.562	34.828	34.460
	"California"	"06"	"Napa County, CA"	"06055"	"2008"	"2008"	92	1927.576	34.087	33.663
	"California"	"06"	"Napa County, CA"	"06055"	"2009"	"2009"	82	1968.671	34.012	33.885
	"California"	"06"	"Napa County, CA"	"06055"	"2010"	"2010"	72	1988.722	34.069	34.056
	"California"	"06"	"Napa County, CA"	"06055"	"2011"	"2011"	75	2018.533	34.595	34.247
	"California"	"06"	"Napa County, CA"	"06055"	"2012"	"2012"	75	2056.453	34.640	34.227
	"California"	"06"	"Napa County, CA"	"06055"	"2013"	"2013"	73	1972.877	34.736	34.597
	"California"	"06"	"Napa County, CA"	"06055"	"2014"	"2014"	67	2059.746	34.134	34.000
	"California"	"06"	"Napa County, CA"	"06055"	"2015"	"2015"	50	2024.600	34.380	33.920
	"California"	"06"	"Napa County, CA"	"06055"	"2016"	"2016"	70	2045.500	34.429	34.243
	"California"	"06"	"Napa County, CA"	"06055"	"2017"	"2017"	59	1892.559	34.136	33.678
	"California"	"06"	"Napa County, CA"	"06055"	"2018"	"2018"	63	2073.063	34.984	34.317
	"California"	"06"	"Napa County, CA"	"06055"	"2019"	"2019"	42	2127.143	35.357	35.143
	"California"	"06"	"Napa County, CA"	"06055"	"2020"	"2020"	45	2052.244	35.000	34.933
	"California"	"06"	"Napa County, CA"	"06055"	"2021"	"2021"	51	2046.784	34.882	34.902
	"California"	"06"	"Orange County, CA"	"06059"	"2007"	"2007"	2382	1991.639	34.454	34.220
	"California"	"06"	"Orange County, CA"	"06059"	"2008"	"2008"	2244	2021.508	34.622	34.360
	"California"	"06"	"Orange County, CA"	"06059"	"2009"	"2009"	2194	2014.023	34.596	34.394
	"California"	"06"	"Orange County, CA"	"06059"	"2010"	"2010"	1976	2037.972	34.610	34.460
	"California"	"06"	"Orange County, CA"	"06059"	"2011"	"2011"	2078	2022.376	34.594	34.415
	"California"	"06"	"Orange County, CA"	"06059"	"2012"	"2012"	1885	2019.539	34.660	34.436
	"California"	"06"	"Orange County, CA"	"06059"	"2013"	"2013"	1823	2027.377	34.443	34.247
	"California"	"06"	"Orange County, CA"	"06059"	"2014"	"2014"	1862	2043.435	34.787	34.617
	"California"	"06"	"Orange County, CA"	"06059"	"2015"	"2015"	1819	2035.111	34.680	34.526
	"California"	"06"	"Orange County, CA"	"06059"	"2016"	"2016"	1767	2037.132	34.634	34.497
	"California"	"06"	"Orange County, CA"	"06059"	"2017"	"2017"	1593	2052.683	34.704	34.521
	"California"	"06"	"Orange County, CA"	"06059"	"2018"	"2018"	1623	2059.396	34.776	34.642
	"California"	"06"	"Orange County, CA"	"06059"	"2019"	"2019"	1668	2035.628	34.704	34.436
	"California"	"06"	"Orange County, CA"	"06059"	"2020"	"2020"	1256	2044.868	34.802	34.461
	"California"	"06"	"Orange County, CA"	"06059"	"2021"	"2021"	1414	2057.245	34.855	34.562
	"California"	"06"	"Placer County, CA"	"06061"	"2007"	"2007"	198	1973.157	33.827	33.827
	"California"	"06"	"Placer County, CA"	"06061"	"2008"	"2008"	177	2039.215	34.638	34.322
	"California"	"06"	"Placer County, CA"	"06061"	"2009"	"2009"	152	1978.303	34.086	34.053
	"California"	"06"	"Placer County, CA"	"06061"	"2010"	"2010"	136	2009.471	34.235	33.949
	"California"	"06"	"Placer County, CA"	"06061"	"2011"	"2011"	174	1971.632	33.839	33.678
	"California"	"06"	"Placer County, CA"	"06061"	"2012"	"2012"	145	2005.290	34.331	34.179
	"California"	"06"	"Placer County, CA"	"06061"	"2013"	"2013"	117	1920.650	33.504	33.462
	"California"	"06"	"Placer County, CA"	"06061"	"2014"	"2014"	127	1999.535	34.394	34.354
